siren,siret,link,mail,tel,denominationUsuelleEtablissement,numeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,complementAdresseEtablissement,codePostalEtablissement,libelleCommuneEtablissement,activitePrincipaleEtablissement
513982041,5.14E+13,,,,,25,RUE,DU CHATEAU,,49700,DOUE-EN-ANJOU,01.21Z
513986075,5.14E+13,,,,,1,,LA VANNERIE,,44310,SAINT-PHILBERT-DE-GRAND-LIEU,01.21Z
513999029,5.14E+13,,,,,,RUE,D'AVRILLE,L'HOMOIS,49320,LES GARENNES SUR LOIRE,46.34Z
514048669,5.14E+13,,,,,4,RUE,JEAN BREVET,,49400,SOUZAY-CHAMPIGNY,01.21Z
514055664,5.14E+13,vignoblemulonniere.fr,vignoblelamulonniere@gmail.com,02 41 78 32 83,,,,LA MULONNIERE,,49750,BEAULIEU-SUR-LAYON,01.21Z
514209196,5.14E+13,,,,,1,RUE,DU CLOS DE LA MOUCHE,CORNU,49380,TERRANJOU,01.21Z
514455914,5.14E+13,,,02 40 33 86 84,,,,LE VAL FLEURY,,44430,LE LOROUX-BOTTEREAU,01.21Z
514583327,5.15E+13,vignoblemarchais.fr,chai.de.thouare@gmail.com,02 40 03 79 89,,,,LA BLANDINIERE,,44470,THOUARE-SUR-LOIRE,46.34Z
514612381,5.15E+13,,,,,3,RUE,MORAINS,,49400,SAUMUR,01.21Z
514727775,5.15E+13,,,,,,,RAFFRAY,,49610,MURS-ERIGNE,01.21Z
514772300,5.15E+13,,,,,,,L EPINAY,,44190,CLISSON,46.34Z
515095180,5.15E+13,,,,BOUTIQUE VIN BIO,333,,LES ROCHETTES,CONCOURSON SUR LAYON,49700,DOUE-EN-ANJOU,46.34Z
515100840,5.15E+13,,,,,2,,CLOS DE LA PAPINIERE,,49230,SEVREMOINE,01.21Z
515104362,5.15E+13,bedouet-vigneron.fr,michel@bedouet-vigneron.com,02 40 05 83 65,,28,,LE PE DE SEVRE,,44330,LE PALLET,01.21Z
515192276,5.15E+13,,,,,1,ROUTE,DE BONNEVEAU,,49650,BRAIN-SUR-ALLONNES,01.21Z
515224848,5.15E+13,,,,,4,RUE,DES MENAIS,,49400,VARRAINS,01.21Z
515339034,5.15E+13,,,,,32,RUE,DU DOUET,,44230,SAINT-SEBASTIEN-SUR-LOIRE,46.34Z
515341402,5.15E+13,,,,,,,LE PETIT BEAUMONT,SAINT JEAN DES MAUVRETS,49320,LES GARENNES SUR LOIRE,01.21Z
515353019,5.15E+13,,,,,,,LE PRESSOIR DES VIGNES,,49270,OREE-D'ANJOU,01.21Z
517897625,5.18E+13,,,,NECTARS DE TITI,1614,ROUTE,DE LA BLAIRE,,85440,GROSBREUIL,46.34Z
518134689,5.18E+13,,,,,14,RUE,DE LA CHEVRUE,,44120,VERTOU,01.21Z
518835020,5.19E+13,,,,,30,RUE,PORTE NOUVELLE,,49260,MONTREUIL-BELLAY,01.21Z
518907670,5.19E+13,,,,,,,CLOS DE LA JUTIERE,,49120,CHEMILLE-EN-ANJOU,01.21Z
519050231,5.19E+13,,,,,15,RUE,DU FIEF D ARES,SAINT-CRESPIN-SUR-MOINE,49230,SEVREMOINE,46.34Z
519062657,5.19E+13,,,02 40 06 74 35,,,LD,JUYON,,44330,LA CHAPELLE-HEULIN,01.21Z
519069512,5.19E+13,,,,VILLEVERT,,,,,,,
519070031,5.19E+13,,,,,2,IMP,DES MARRONNIERS,,49380,BELLEVIGNE-EN-LAYON,01.21Z
519087167,5.19E+13,,,,,2,RUE,DE LA LEVEE,ZA DES PEUPLERAIES,49400,SAUMUR,46.34Z
519237176,5.19E+13,,,02 41 54 18 01,,,,LES NOELS,FAYE D ANJOU,49380,BELLEVIGNE-EN-LAYON,01.21Z
519692933,5.20E+13,,,,,46,RUE,DE LA ROBERDERIE,AZE,53200,CHATEAU-GONTIER-SUR-MAYENNE,46.34Z
519771067,5.20E+13,,,,,,CHEMIN,DU VIEUX SERRANT,CHAMBOUREAU,49170,SAVENNIERES,01.21Z
519830673,5.20E+13,,,,,,LD,LES VERZEAUX,VALANJOU,49120,CHEMILLE-EN-ANJOU,01.21Z
519882401,5.20E+13,,,,,,,LA MAISON ROUGE,,49380,TERRANJOU,01.21Z
520007147,5.20E+13,laraderie.fr,christophe.croisard@laraderie.fr,02 43 79 14 90,,,,LA POMMERAIE,,72340,CHAHAIGNES,01.21Z
520439548,5.20E+13,,,,,,RUE,DE VIROLAI,,49260,LE PUY-NOTRE-DAME,01.21Z
520454307,5.20E+13,,,,,57,RUE,DES FRERES AMIEUX,,44100,NANTES,01.21Z
520724170,5.21E+13,,,,,15,,LA GARNAUDIERE,,44310,LA LIMOUZINIERE,46.34Z
521624726,5.22E+13,,,,,324,RUE,DE LA CROIX SAINT-ANDRE,,49260,VAUDELNAY,01.21Z
521797068,5.22E+13,,,,,,,LE CHATEAU DE LA GRANGE,,44650,CORCOUE-SUR-LOGNE,46.34Z
521830554,5.22E+13,,,,,17,QUAI,PHILIPPE DE COMMINES,,49730,MONTSOREAU,01.21Z
522038793,5.22E+13,vignoble-fiolleau.fr,fiolleau.domainedulogis@orange.fr,02 40 05 94 17,,1,,LE LOGIS DU COIN,,44650,CORCOUE-SUR-LOGNE,01.21Z
522128842,5.22E+13,,,,,,,L'OISELINIERE,,44190,GORGES,01.21Z
522659853,5.23E+13,,,,,100,RUE,PORTE SAINT JEAN,,49260,MONTREUIL-BELLAY,46.34Z
522880798,5.23E+13,,,,,444,,LA MORINIERE,,85250,CHAVAGNES-EN-PAILLERS,46.34Z
523226967,5.23E+13,,,,,23,,LES COURAUDS,,44690,MAISDON-SUR-SEVRE,46.34Z
523299816,5.23E+13,,,,,1,IMPASSE,DU CHANOINE DE DOUVES,,49750,BEAULIEU-SUR-LAYON,01.21Z
523584043,5.24E+13,,,,,10,RUE,FOUCAULT,,49260,BELLEVIGNE-LES-CHATEAUX,01.21Z
523796449,5.24E+13,,,,,,,LA TOUCHE,,49290,CHAUDEFONDS-SUR-LAYON,01.21Z
523834976,5.24E+13,,,,,,LD,LE PRIEURE,,49120,CHEMILLE-EN-ANJOU,01.21Z
523895787,5.24E+13,,,,,29,,ASNERIE,,44190,GETIGNE,01.21Z
524003191,5.24E+13,,,,,,,LA CHAPELLERIE,,44320,CHAUMES-EN-RETZ,01.21Z
524040110,5.24E+13,lamercrediere.com,michel.futeul@laposte.net,02 40 54 80 10,,,,LA MERCREDIERE,,44330,LE PALLET,01.21Z
524605896,5.25E+13,domainedelamaretiere.com,,,,6,LD,LA MARETIERE,,49230,SEVREMOINE,01.21Z
524837192,5.25E+13,,,,,,,,DOMAINE DE LA PINSONNIERE,49380,BELLEVIGNE-EN-LAYON,01.21Z
525047254,5.25E+13,,,,,,,LA SANSONNIERE,THOUARCE,49380,BELLEVIGNE-EN-LAYON,01.21Z
525066676,5.25E+13,,,,,90,RUE,DE LA DURANDIERE,LA LANDELLE,44430,LE LOROUX-BOTTEREAU,01.21Z
525324216,5.25E+13,,,,,,,LA TORTIERE,,44450,DIVATTE-SUR-LOIRE,01.21Z
527699920,5.28E+13,vins-spirale.com,contact@vins-spirale.com,09 81 28 10 22,,8,RUE,DU CLOUET,ZAC DU CLOUET EST,44470,CARQUEFOU,46.34Z
527917702,5.28E+13,,,,,37,RUE,DE LA CROIX BERNARD,,44140,REMOUILLE,46.34Z
527957963,5.28E+13,,,,,,,BONNE-FONTAINE,,44330,VALLET,01.21Z
528001928,5.28E+13,,,,,43,RUE,DU PUY,LES VERCHERS SUR LAYON,49700,DOUE-EN-ANJOU,01.21Z
528323199,5.28E+13,,,,,,,ROCHE AUBRY,,49380,BELLEVIGNE-EN-LAYON,01.21Z
528887649,5.29E+13,,contact@vignoblescheneau.bzh,02 40 33 94 01,,,,BEAU SOLEIL,,44330,MOUZILLON,01.21Z
528903586,5.29E+13,,,,,9,RUE,DES CHAPAUDAISES BIZAY,,49260,EPIEDS,01.21Z
528935935,5.29E+13,,,,,4,,LES LOGES,,44690,MONNIERES,01.21Z
529033516,5.29E+13,,,,IN LOGISTIC,27,RUE,DE L'AERONAUTIQUE,,44340,BOUGUENAIS,46.34Z
529625725,5.30E+13,domainedesgranges.fr,cavenobiron@hotmail.fr,,,2,,LES GRANGES,,85100,LES SABLES D'OLONNE,01.21Z
530204734,5.30E+13,,,,,38,RUE,DE LA POTERNE,,49400,VARRAINS,01.21Z
530304930,5.30E+13,,,,,66,,LIEUDIT LE SALE VILLAGE,ST GEORGES DES SEPTS VOIES,49160,GENNES-VAL-DE-LOIRE,01.21Z
530338557,5.30E+13,,,,TOURNADRE FABRICE,34,RUE,DE LA ROUSSELIERE,,53940,SAINT-BERTHEVIN,46.34Z
530382191,5.30E+13,,,,,,RTE,DE LA ROCHE SUR YON,,85320,MAREUIL-SUR-LAY-DISSAIS,01.21Z
530411297,5.30E+13,,,,,,,,MONT BENAULT,49380,BELLEVIGNE-EN-LAYON,01.21Z
530443522,5.30E+13,,,,,,,LE PRE CLOS ST HILAIRE DU BOIS,,49310,LYS-HAUT-LAYON,01.21Z
530596568,5.31E+13,gonorderie.fr,contact@gonorderie.fr,02 41 91 22 80,,,,LA GONORDERIE,,49250,BRISSAC LOIRE AUBANCE,01.21Z
530787142,5.31E+13,vignoble-epiard.viti.pro,,02 51 41 93 42,,,,LA PIERRE BLANCHE,,85660,SAINT-PHILBERT-DE-BOUAINE,01.21Z
530787142,5.31E+13,vignoble-epiard.viti.pro,,02 51 41 93 42,,,,LA PIERRE BLANCHE,BATIMENT A,85660,SAINT-PHILBERT-DE-BOUAINE,46.34Z
530862416,5.31E+13,,,,,35,,GRANDE RUE,ST MARTIN D'ARCE,49150,BAUGE-EN-ANJOU,01.21Z
530877976,5.31E+13,,,,,18,RUE,DES TROGLODYTES,SAUMOUSSAY,49260,BELLEVIGNE-LES-CHATEAUX,01.21Z
530904184,5.31E+13,,,,,8,RUE,DE LA POSTE,,49290,CHAUDEFONDS-SUR-LAYON,01.21Z
530970904,5.31E+13,,,,,11,RUE,DE LA VALLEE DU BOIS,,49700,BROSSAY,01.21Z
531098622,5.31E+13,,,,,26,RUE,DU BON REPOS,CLOS DES BONNES BLANCHES,49190,VAL-DU-LAYON,01.21Z
531189439,5.31E+13,muscadet-orieux.com,,02 40 46 68 41,,,,LA TOUCHE,,44330,VALLET,01.21Z
531274694,5.31E+13,moulindechauvigne.com,info@moulindechauvigne.com,02 41 78 86 56,,,,LE MOULIN DE CHAUVIGNE,,49190,ROCHEFORT-SUR-LOIRE,01.21Z
531345171,5.31E+13,domainebregeon.com,contact@domainebregeon.com,02 40 06 93 19,,5,,LES GUISSEAUX,,44190,GORGES,01.21Z
531345171,5.31E+13,domainebregeon.com,contact@domainebregeon.com,02 40 06 93 19,,1,,LES GUISSEAUX,,44190,GORGES,01.21Z
531599421,5.32E+13,,,,,5,RUE,DU PASSEUR,LIEU DIT LES CAVES,49160,GENNES-VAL-DE-LOIRE,01.21Z
531625432,5.32E+13,,,,,,,CHAINTRE,RTE DE CHAINTRES,49400,SAUMUR,01.21Z
531633352,5.32E+13,sauveroy.com,domainesauveroy@sauveroy.com,02 41 78 30 59,,,,LE SAUVEROY,,49190,VAL-DU-LAYON,46.34Z
531724854,5.32E+13,,,,,49,ROUTE,DE KERLAN,,44740,BATZ-SUR-MER,01.21Z
532479680,5.32E+13,,,,,12,,LES BEILLARDS,,44190,GORGES,01.21Z
532525813,5.33E+13,innovins.fr,s.toublanc@innovins.fr,02 40 97 09 77,,6,RUE,DES MARINIERS,6-8-BOIRE COURANT,44450,SAINT-JULIEN-DE-CONCELLES,46.34Z
532525813,5.33E+13,innovins.fr,s.toublanc@innovins.fr,02 40 97 09 77,,,RUE,DE L'ARTISANAT,,44190,BOUSSAY,46.34Z
532615176,5.33E+13,,,,,,LD,PUTILLE,,49110,MAUGES-SUR-LOIRE,46.34Z
532707452,5.33E+13,,,,,1,CHE,DES GRANDES TAILLES,,49190,VAL-DU-LAYON,01.21Z
532952496,5.33E+13,,,,,,,LA LUCERIE,,72340,MARCON,01.21Z
533262671,5.33E+13,,,,,15,CHE,DE RIMODAN BRON,,49260,LE COUDRAY-MACOUARD,46.34Z
533381166,5.33E+13,,,,,2,CHE,DE LA FABRICE,,49700,DOUE-EN-ANJOU,01.21Z
533571675,5.34E+13,,,,,,,LE PRESIDIAL,CAVES DE LA PERRAS,72340,CHAHAIGNES,01.21Z
533590923,5.34E+13,,contact@albert-van-piperzeel.com,02 23 43 82 41,,705,RUE,DE KERDANDEC QUIMIAC,,44420,MESQUER,46.34Z
533633558,5.34E+13,,,,,4,RUE,SAINT VINCENT,,49380,BELLEVIGNE-EN-LAYON,01.21Z
533643276,5.34E+13,,,,STANISLAS COLLIN VINS SELECTION,4,AVENUE,DES ANGLAIS,,44500,LA BAULE-ESCOUBLAC,46.34Z
533670360,5.34E+13,,,,,11,ROUTE,DE MEIGNE,,49700,LES ULMES,01.21Z
533708723,5.34E+13,vieux-bourg.com,,02 41 52 91 89,,,,GRAND'RUE,,49400,VARRAINS,01.21Z
534010129,5.34E+13,,,,,,,L'ETOILE,,49260,BELLEVIGNE-LES-CHATEAUX,01.21Z
534105952,5.34E+13,,,,,,,LES HAUTES BROSSES,,49190,ROCHEFORT-SUR-LOIRE,01.21Z
534145727,5.34E+13,,,,,,,LA GRENAUDIERE,,44690,MAISDON-SUR-SEVRE,01.21Z
534538780,5.35E+13,,,,,,,LES AVENEAUX,,44330,LA CHAPELLE-HEULIN,01.21Z
534633730,5.35E+13,,,,,8,ROUTE,DE LA HAYE-FOUASSIERE,,44120,VERTOU,46.34Z
535182463,5.35E+13,,,,,,,LA CORNEMUSE,,49380,BELLEVIGNE-EN-LAYON,01.21Z
535248538,5.35E+13,,,,,5,RUE,PAUL MARTINEAU,SAINT HILAIRE SAINT FLORENT,49400,SAUMUR,01.21Z
537394314,5.37E+13,,,,,,,LE BREIL,,49380,BELLEVIGNE-EN-LAYON,01.21Z
537491110,5.37E+13,,,,,5,,LA GUITTIERE,,85190,VENANSAULT,46.34Z
537917940,5.38E+13,,,,,,,LES CHABOISSIERES,,44330,VALLET,01.21Z
537972416,5.38E+13,domainedechaintre.fr,sylvain.luneau@orange.fr,02 40 36 31 16,,,,CHAINTRE,,44330,MOUZILLON,01.21Z
538224569,5.38E+13,,,,,67,AVENUE,FERDINAND DE LESSEPS,,44600,SAINT-NAZAIRE,46.34Z
538636663,5.39E+13,,,,,320,,LA PAONNERIE,,44150,VAIR-SUR-LOIRE,01.21Z
538801812,5.39E+13,,,,,19,RUE,SAINT VINCENT,,49190,VAL-DU-LAYON,01.21Z
538893207,5.39E+13,lesvinsmonvoisin.com,patrick@lesvinsmonvoisin.com,,,6,RUE,DIDEROT,,44100,NANTES,46.34Z
539012096,5.39E+13,chateaulasalle.fr,,,,306,RUE,DU PRESBYTERE,,49260,MONTREUIL-BELLAY,01.21Z
539073239,5.39E+13,,,,,,,CHATEAU DE LA BRETONNERIE,,44690,LA HAIE-FOUASSIERE,01.21Z
539073239,5.39E+13,,,,,,RUE,DE LA HAUTE VILLE,CHAIS DE HAUTE VILLE,44115,HAUTE-GOULAINE,01.21Z
539251074,5.39E+13,,,,SELECTIONS DECOUVERTES,,RUE,EIFFEL,ZA LE HAUT COIN,44140,AIGREFEUILLE-SUR-MAINE,46.34Z
539436923,5.39E+13,,,,,,,MIREBEAU,,49380,BELLEVIGNE-EN-LAYON,01.21Z
539537753,5.40E+13,,,,,,RUE,DE LA RIPAILLE,CHATEAU DE LA RIPAILLE,49260,BELLEVIGNE-LES-CHATEAUX,01.21Z
539557116,5.40E+13,,,,,,,LA RIGAUDERIE,,44830,BRAINS,01.21Z
539557249,5.40E+13,,,02 40 54 67 91,ANJDELIS,103,,COURSAY,,44690,MONNIERES,01.21Z
539595678,5.40E+13,,,,,,,LA LAITERIE,,49560,CLERE-SUR-LAYON,01.21Z
540003084,5.40E+13,,,,,,,LE BOIS JOLI,,49190,VAL-DU-LAYON,01.21Z
540061603,5.40E+13,,,,,42,RUE,DES LICES,,49100,ANGERS,46.34Z
662054311,6.62E+13,agencemcd.com,,,MA CAVE DISTRIBUTION,128,RUE,DU REQUER,,44420,LA TURBALLE,46.34Z
665480125,6.65E+13,,,,,24,RUE,JULES AMIOT,SAINT HILAIRE SAINT FLORENT,49400,SAUMUR,46.34Z
665480125,6.65E+13,,,,,25,AV,DU GENERAL LECLERC,DOUE LA FONTAINE,49700,DOUE-EN-ANJOU,46.34Z
665480133,6.65E+13,,dsi-sitesweb@terrena.fr,02 54 71 66 66,,,,ZONE INDUSTRIELLE,,49260,BELLEVIGNE-LES-CHATEAUX,46.34Z
665480133,6.65E+13,,dsi-sitesweb@terrena.fr,02 54 71 66 66,,29,RUE,DE LA MAUMENIERE,,49730,MONTSOREAU,46.34Z
665480133,6.65E+13,,dsi-sitesweb@terrena.fr,02 54 71 66 66,,,,ZONE ARTISANALE LES MARTIGNOLLES,VAUCHRETIEN,49250,BRISSAC LOIRE AUBANCE,46.34Z
665480158,6.65E+13,joseph-verdier.fr,c.tessier@joseph-verdier.fr,02 41 40 22 50,,,,ZONE INDUSTRIELLE,,49260,MONTREUIL-BELLAY,46.34Z
665480158,6.65E+13,joseph-verdier.fr,c.tessier@joseph-verdier.fr,02 41 40 22 50,,,BOULEVARD,JEAN MOULIN,ZI CLOS BONNET,49400,SAUMUR,46.34Z
666680087,6.67E+13,caves-explorer.com,,,,24,AV,DU GENERAL LECLERC,,49700,DOUE-EN-ANJOU,46.34Z
666680087,6.67E+13,caves-explorer.com,,,,,RTE,DE SAUMUR,,49260,MONTREUIL-BELLAY,46.34Z
667180111,6.67E+13,chaintres.fr,info@chaintres.fr,02 41 52 90 54,,,,CHAINTRE,,49400,SAUMUR,01.21Z
667180186,6.67E+13,allianceloire.com,infos@allianceloire.com,02 41 53 74 44,,,RTE,DE LA PERRIERE,SAINT-CYR-EN-BOURG,49260,BELLEVIGNE-LES-CHATEAUX,46.34Z
667271431,6.67E+13,,,,,,,LE BOOURG NEUF,,49160,GENNES-VAL-DE-LOIRE,01.21Z
749940672,7.50E+13,,,,,,,LA GUILLEMOCHERE,,44330,LA CHAPELLE-HEULIN,01.21Z
750031908,7.50E+13,,,,,7,RUE,DE LA CHAUVIERE,,49190,VAL-DU-LAYON,01.21Z
750152092,7.50E+13,bieres-dailleurs.com,,02 28 07 82 59,BIERES D'AILLEURS,24,RUE,DES PILIERS DE LA CHAUVINIERE,,44800,SAINT-HERBLAIN,46.34Z
750291064,7.50E+13,,,,,,,LE PLESSIS,,49310,LYS-HAUT-LAYON,01.21Z
750295610,7.50E+13,,,,FRANCE OVERSEAS,423,AV,DU PONT DE BIAIS,,44150,ANCENIS-SAINT-GEREON,46.34Z
750323347,7.50E+13,domaine-escogriffe.com,,,,,,LE COQUEREAU,,49320,BLAISON-SAINT-SULPICE,01.21Z
750323347,7.50E+13,domaine-escogriffe.com,,,,,,MONTSABERT,COUTURES,49250,BRISSAC LOIRE AUBANCE,01.21Z
750331472,7.50E+13,,,,,125,IMPASSE,DES JUMETERIES,LE GRAND AIRAULT,49190,ROCHEFORT-SUR-LOIRE,01.21Z
750499774,7.51E+13,,,,,,,LA BROSSE,,49120,CHEMILLE-EN-ANJOU,01.21Z
750855744,7.51E+13,,,,,,,LE FRICHE,FAYE D'ANJOU,49380,BELLEVIGNE-EN-LAYON,01.21Z
751078403,7.51E+13,ciap-pdl.fr,ciap.sarthe@gmail.com,02 40 20 83 93,,,,LA HAUTE COUDRAIE,,49560,CLERE-SUR-LAYON,01.21Z
751297250,7.51E+13,,,,,5,RUE,CHOLETAISE-ST MACAIRE-EN-MAUGES,,49230,SEVREMOINE,46.34Z
751441411,7.51E+13,,,,,238,RUE,DE MONTFORT,,49700,DOUE-EN-ANJOU,01.21Z
751554254,7.52E+13,,,,,2,RUE,DE L'ECLUSE,MAURY,49700,DOUE-EN-ANJOU,01.21Z
751628850,7.52E+13,,,,,30,RUE,DU COUDRAY,,49260,LE COUDRAY-MACOUARD,01.21Z
751751520,7.52E+13,domaine-gauthier.fr,boutique@domaine-gauthier.fr,02 40 54 42 91,,19,,LA MAINGUIONIERE,,44190,SAINT-HILAIRE-DE-CLISSON,01.21Z
751828930,7.52E+13,,,09 77 71 98 33,,637,ROUTE,DE ROCHEFORT,,49190,DENEE,01.21Z
751906546,7.52E+13,,,,,22,ALLEE,SAINTE CATHERINE,,49590,FONTEVRAUD-L'ABBAYE,46.34Z
752121681,7.52E+13,,,,,57,IMPASSE,AMPERE,,85000,LA ROCHE-SUR-YON,46.34Z
752269811,7.52E+13,domaine-de-la-parentiere.fr,michel.menager@yahoo.fr,,,34,,LA PARENTIERE,,44330,VALLET,01.21Z
752325456,7.52E+13,,,02 41 74 66 69,,,RTE,DE ST AUBIN,LES SAULES,49290,CHAUDEFONDS-SUR-LAYON,01.21Z
752327379,7.52E+13,,,,,,,GRAND'RUE,,49400,VARRAINS,01.21Z
752385773,7.52E+13,lisebaccara.com,,05 46 96 21 98,,26,RUE,DES GRANDS BOIS,,85210,SAINT-MARTIN-LARS-EN-SAINTE-HERMINE,46.34Z
752649582,7.53E+13,domainedesbenedictins.fr,thermeau.benedictins@neuf.fr,02 41 52 27 25,,,,LES GALLEES,,49260,VAUDELNAY,01.21Z
752679258,7.53E+13,,,,,8,RUE,PERINELLE,SAINT LAMBERT DU LATTAY,49190,VAL-DU-LAYON,01.21Z
752691089,7.53E+13,leclosdesmailles.com,,02 41 54 21 66,,,,LES JAURAUX,BRISSAC QUINCE,49250,BRISSAC LOIRE AUBANCE,01.21Z
752771550,7.53E+13,,,02 40 80 46 25,,2,,LE VIVIER,,44330,LE PALLET,01.21Z
752852061,7.53E+13,,tessierbrunier@gmail.com,,,,,PIERRE FOLLE,,85320,ROSNAY,01.21Z
752910620,7.53E+13,,,,,,LD,LE PETIT BOIS BRUNEAU,,49230,SEVREMOINE,01.21Z
753024520,7.53E+13,domaine-de-rocheville.fr,contact@domaine-de-rocheville.fr,02 41 38 10 00,DOMAINE DE ROCHEVILLE,6,IMPASSE,DU FORT DES COURS,LES HAUTS DE VALBRUN,49730,PARNAY,46.34Z
753029677,7.53E+13,,,,,85,,CHANTEPIE,,44330,LE PALLET,46.34Z
753118694,7.53E+13,,,,,8,ROUTE,DES TUILERIES,LA CROIX DES LANDES,44430,LE LOROUX-BOTTEREAU,01.21Z
753126077,7.53E+13,domaine-du-verger-humeau.com,contact@humeaujusteau.fr,02 41 59 30 52,,8,RUE,DU COLOMBIER,LINIERES,49700,DOUE-EN-ANJOU,01.21Z
753191097,7.53E+13,calvez-bobinet.fr,sebastien.bobinet@orange.fr,02 41 67 62 50,DOMAINE BOBINET,315,ROUTE,DE MONTSOREAU,,49400,SAUMUR,46.34Z
753458629,7.53E+13,boissonsplus.fr,contact@boissonsplus.fr,,BOISSONS PLUS,10,RUE,DU CHAMP RENARD,LES ESSARTS-PA LA BELLE,85140,ESSARTS-EN-BOCAGE,46.34Z
753524453,7.54E+13,les12brasseries.com,,02 51 27 10 67,,3,RUE,DENIS PAPIN,,85400,LUCON,46.34Z
753990423,7.54E+13,buttonbutton.fr,william.black@buttonbutton.fr,,GUILLAUME NOIRE ELEMENTS,4,RUE,DE BRIANCON,RABLAY-SUR-LAYON,49380,BELLEVIGNE-EN-LAYON,46.34Z
775583248,7.76E+13,,maison_johanes_boubee@carrefour.com,05 57 62 43 00,,,,LA SAULAIE,,49700,DOUE-EN-ANJOU,46.34Z
785957887,7.86E+13,,,,,,LD,LA GIRAUDIERE,,44190,GORGES,01.21Z
785958083,7.86E+13,,,,,,,D ANGREVIERS,,44190,GORGES,01.21Z
785965641,7.86E+13,,,,,,LD,LA NOULIERE,,44440,JOUE-SUR-ERDRE,01.21Z
785966185,7.86E+13,,,,,,LD,LA BAZELLIERE,,44430,LE LANDREAU,01.21Z
785967902,7.86E+13,,,,,,LD,MALONNIERE,,44430,LE LOROUX-BOTTEREAU,01.21Z
785970013,7.86E+13,,,,,,LD,LA CHOLTIERE,,44690,MAISDON-SUR-SEVRE,01.21Z
785976655,7.86E+13,,,09 80 40 13 45,,,LD,SABLETTE,,44330,MOUZILLON,01.21Z
786084251,7.86E+13,,,,,,,LA NOE BEL AIR,CHATEAU DE LA NOE,44330,VALLET,01.21Z
786084384,7.86E+13,,,,,,,LE BEUGNON,,44330,VALLET,01.21Z
786132423,7.86E+13,,,,,,LD,BABLUT,,49250,BRISSAC LOIRE AUBANCE,01.21Z
786136614,7.86E+13,,,,,,LD,RAIMBAUDIERE,,49380,BELLEVIGNE-EN-LAYON,01.21Z
786139709,7.86E+13,,,,,,LD,LES ESSARTS,,49290,CHAUDEFONDS-SUR-LAYON,01.21Z
786155648,7.86E+13,,,,,,,CHATEAU DE VILLENEUVE,,49400,SOUZAY-CHAMPIGNY,01.21Z
786157909,7.86E+13,galloires.com,contact@galloires.com,02 40 98 20 10,,1,,LA GALLOIRE,DRAIN,49530,OREE-D'ANJOU,01.21Z
786160093,7.86E+13,,,,,,LD,LA PINSONNERIE,,49380,BELLEVIGNE-EN-LAYON,01.21Z
786160101,7.86E+13,,,,,,LD,LE VERGER,,49380,BELLEVIGNE-EN-LAYON,01.21Z
786173310,7.86E+13,,,,,,,DOMAINE DE LA CALONNIERE,MARTIGNE BRIAND,49380,TERRANJOU,01.21Z
786191676,7.86E+13,,,,,31,AVENUE,D'ANGERS,,49190,ROCHEFORT-SUR-LOIRE,01.21Z
786191692,7.86E+13,,,,,66,RUE,RENE GASNIER,,49190,ROCHEFORT-SUR-LOIRE,01.21Z
786191742,7.86E+13,,,,,19,RUE,RENE GASNIER,,49190,ROCHEFORT-SUR-LOIRE,01.21Z
786200063,7.86E+13,,,,,21,RUE,DU PONT BARRE,,49190,VAL-DU-LAYON,01.21Z
786200261,7.86E+13,,,,,32,RUE,DU PONT BARRE,,49190,VAL-DU-LAYON,01.21Z
786211375,7.86E+13,domaine-aux-moines.com,info@domaine-aux-moines.com,02 41 72 21 33,,,,LA ROCHE AUX MOINES,,49170,SAVENNIERES,01.21Z
786215608,7.86E+13,domainedestrottieres.com,,02 41 54 14 10,,,LD,TROTTIERES,,49380,BELLEVIGNE-EN-LAYON,01.21Z
786409680,7.86E+13,,,,,,,LA HEUVRIERE,,44190,GORGES,01.21Z
788166627,7.88E+13,famille-bougrier.fr,,02 54 71 09 61,LES CAVES DE LA NANTAISE,,,LES ROITELIERES,,44330,LE PALLET,46.34Z
788166627,7.88E+13,famille-bougrier.fr,,02 54 71 09 61,,,,LE PRE GOUPIL MESSEME,,49260,VAUDELNAY,46.34Z
788231298,7.88E+13,,,,,13,RUE,PASTEUR,,49190,VAL-DU-LAYON,01.21Z
788289692,7.88E+13,,,,,,,BOURG,,44330,MOUZILLON,01.21Z
788427862,7.88E+13,,,,,3,RUE,SUFFREN,,85350,L'ILE-D'YEU,01.21Z
788444487,7.88E+13,,,09 80 94 49 28,,4,RUE,DE BRIANCON,RABLAY SUR LAYON,49380,BELLEVIGNE-EN-LAYON,01.21Z
789498136,7.89E+13,,,,,50,,LE BOIS VIAUD,,44450,DIVATTE-SUR-LOIRE,01.21Z
789500808,7.90E+13,,,,,50,,LE BOIS VIAUD,,44450,DIVATTE-SUR-LOIRE,01.21Z
789744612,7.90E+13,laurent-boissons.fr,laurentboissons44@gmail.com,,,453,,LA CHALOUSIERE,,44330,VALLET,46.34Z
789905130,7.90E+13,,,,LES CHAMPS JUMEAUX,,,LE BOIS,,44370,MONTRELAIS,01.21Z
789923240,7.90E+13,,,,,,,LES SABLES,,49380,BELLEVIGNE-EN-LAYON,01.21Z
789958618,7.90E+13,jardindedouard.vin,,02 40 06 61 42,,,,LA PETITE JAUNAIE,,44690,CHATEAU-THEBAUD,01.21Z
